"X","Date.Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
NA,"3/14/22 14:33","New Bern","NC","USA","Sphere","2 minutes","Sphere object, with no trail and no sound.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168197.html","592X2022.07.16.11.15.10",FALSE
NA,"3/11/22 05:25","Jessup","MD","USA","Circle","About 20 minutes","The object was fairly high in the sky and it remained stationary or would move horizontally, sometimes slow, sometimes fast.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168569.html","593X2022.07.16.11.15.10",FALSE
NA,"3/10/22 19:50","Oceanside","CA","USA","Cone","About a minute","Cone shaped thing over the ocean.  ((NUFORC Note:  Lense flares, caused by dok ligts.  PD))","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168538.html","594X2022.07.16.11.15.10",FALSE
NA,"3/5/22 20:20","Sharon","PA","USA","Changing","About 27-30 mins.","A very distant, bright, seemingly intelligent, seemingly nonthreatening ""dancing"" almost light.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168249.html","595X2022.07.16.11.15.10",FALSE
NA,"3/4/22 17:36","Aguadilla","","Puerto Rico","Cigar","5 minutes","tictac/dreidel","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168759.html","596X2022.07.16.11.15.10",FALSE
NA,"2/24/22 00:57","IMPERIAL BEACH","CA","USA","Changing","5 minutes","Circular shape changing light moving at rapid speeds and shifting from one ball of light to two","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168742.html","597X2022.07.16.11.15.10",FALSE
NA,"2/22/22 20:00","Kew gardens ny","NY","USA","Other","About one hour","Not a craft actual being in my apt","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168326.html","598X2022.07.16.11.15.10",FALSE
NA,"2/22/22 17:46","San Francisco","CA","USA","Circle","~30 seconds","Black Ball in the clouds.  ((NUFORC Note:  Good videoof a fast-mving disc!  PD))","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168617.html","599X2022.07.16.11.15.10",FALSE
NA,"2/11/22 01:07","Imperial Beach","CA","USA","Circle","1.5 hours","Circular plasma like colored shape with red, green, and purple hues and spinning at rapid speeds and moving sporadically","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168743.html","600X2022.07.16.11.15.10",FALSE
NA,"2/8/22 17:47","Mapleton","UT","USA","Circle","4 min","Circular object hovering above farm fields by my house. I go inside to tell partner and had disappeared when I went back outside.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168021.html","601X2022.07.16.11.15.10",FALSE
NA,"2/5/22 05:18","Leander","TX","USA","Sphere","About 30 mins","I woke up in the morning to use the bathroom and when I was heading back to my room, I saw these 2 lights that have never been there b4","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168668.html","602X2022.07.16.11.15.10",FALSE
NA,"1/28/22 10:30","Cornville","AZ","USA","Circle","3 min","I photographed one craft up close also photographed multiple craft in the background in the same area.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168157.html","603X2022.07.16.11.15.10",FALSE
NA,"1/23/22 19:45","","VT","USA","Disk","5 minutes","A lot of lights appeared and disappeared","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168310.html","604X2022.07.16.11.15.10",FALSE
NA,"1/21/22 07:03","Phoenix","AZ","USA","Triangle","20 seconds","Photo taken in Live Photo image feature of what looks like a ship (left) to possibly other cylindrical ship (right) hiding in clouds.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168222.html","605X2022.07.16.11.15.10",FALSE
NA,"1/20/22 18:00","Huejotzingo","Puebla","Mexico","Cigar","5 minutes","I was driving at 6pm from the airport and I spotted TWO cigar shapes near the volcano.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168579.html","606X2022.07.16.11.15.10",FALSE
NA,"1/16/22 21:06","Phoenix","AZ","USA","","","Orange glowing orb traveling quickly across the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168241.html","607X2022.07.16.11.15.10",FALSE
NA,"1/11/22 21:00","Lapine","OR","USA","Triangle","Less then 5 minutes","Ufo hovering over my neighbors house, as soon as I witnessed it, it rose above the tree line, and came straight to me.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168127.html","608X2022.07.16.11.15.10",FALSE
NA,"12/29/21 20:06","Naples","FL","USA","Oval","1 minute 36 secs","I saw 3 unusual lights in the sky over the gulf of mexico","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167954.html","609X2022.07.16.11.15.10",FALSE
NA,"12/26/21 14:34","São José dos Campos","São Paulo","Brazil","Triangle","30 segundos","Era uma espécie de triângulo gigante com cerca de 40 metros. Tinha forte luzes brancas em cada uma das pontas e fazia um som ondulado a","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168287.html","610X2022.07.16.11.15.10",FALSE
NA,"12/21/21 18:30","Edinburgh","Scottish Borders","United Kingdom","Diamond","2 minutes","Craft appeared outside my window.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168644.html","611X2022.07.16.11.15.10",FALSE
NA,"12/18/21 21:15","Kingston","","Jamaica","Cone","1 minute or two","We did not see it with the naked eye my IPhone caught a picture of it while photographing the full moon that night.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168500.html","612X2022.07.16.11.15.10",FALSE
NA,"12/16/21 23:00","Panama City Beach","FL","USA","Light","1 hour","I was on the 13th floor and it was a few stories higher elevation than I was straight ahead over the water","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168020.html","613X2022.07.16.11.15.10",FALSE
NA,"12/13/21 04:42","Eacanaba","MI","USA","Other","3 mins","Close to naval ship and shipyard.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168272.html","614X2022.07.16.11.15.10",FALSE
NA,"12/11/21 04:45","Noblesville","","","Circle","40 + minutes","Tornado like weather in December. News stated something changed in the air that night and actually Kentucky was hit instead.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168281.html","615X2022.07.16.11.15.10",FALSE
NA,"12/10/21 19:30","Waxhaw","NC","USA","Circle","45 seconds maybe a minute","4 Circle lights parallel to each other flying very slowly","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168382.html","616X2022.07.16.11.15.10",FALSE
NA,"12/3/21 20:25","Morristown","TN","USA","Light","2 minutes","Seen moving light traveling East bound","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168752.html","617X2022.07.16.11.15.10",FALSE
NA,"12/2/21 18:26","MYRTLE BEACH","SC","USA","Diamond","20 SECONDS","We saw orange orbs of light, turn on in sequence in a diamond shape- probably 20 feet apart each in a 1,2,3,4 pattern.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168746.html","618X2022.07.16.11.15.10",FALSE
NA,"11/25/21 20:00","San Diego","CA","USA","Disk","Ship follow rear stableis","Ship follow about thirty feet from our rear stableiser stableiser","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168733.html","619X2022.07.16.11.15.10",FALSE
NA,"11/23/21 13:22","Muncie","IN","USA","Sphere","5 min","It was a big grayish metal looking ball flying around us I'm different directions before it left the area in a straight line.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168233.html","620X2022.07.16.11.15.10",FALSE
NA,"11/19/21 23:30","Oakdale","CA","USA","Changing","5 to 10 seconds","I saw this bright red light that began changing its figure, comming out of a invincible UFO.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168044.html","621X2022.07.16.11.15.10",FALSE
NA,"11/14/21 22:00","Yelm","WA","USA","Circle","15 minutes","A low flying, silent craft I could see inside of, one silver clad human shape, a red chair. Door opening and closing.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168607.html","622X2022.07.16.11.15.10",FALSE
NA,"11/13/21 17:35","saint augustine","FL","USA","Circle","5 mins","I witnessed what appeared to be a flying disk hovering and what appeared to be a projectile fired at it.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168573.html","623X2022.07.16.11.15.10",FALSE
NA,"11/7/21 15:30","Kansas City","KS","USA","Light","3-4 and 2 mins. Two fiffe","Saw a number of flashing lights same as shown in congressional hears on UFO","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168290.html","624X2022.07.16.11.15.10",FALSE
NA,"11/2/21 03:01","Coatesville","PA","USA","Changing","9 months","I have recorded hundreds of objects over the last 9 months some as close as 25 feet","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168574.html","625X2022.07.16.11.15.10",FALSE
NA,"11/1/21 03:30","Buna","TX","USA","Rectangle","3 to five minutes","Bright light, wouldn't show up on phone, took pictures, ship or craft,flew to other side of road in blink of eye.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168073.html","626X2022.07.16.11.15.10",FALSE
NA,"10/31/21 01:00","Gulfport","MS","USA","Triangle","4 seconds","Standing in the front yard at my mothers after hearing a noise that drew me outside.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168182.html","627X2022.07.16.11.15.10",FALSE
NA,"10/22/21 15:00","Winston Salem","NC","USA","Rectangle","1 min 40 second","Surveillance camera caught this. No clouds in the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168749.html","628X2022.07.16.11.15.10",FALSE
NA,"10/20/21 11:33","Malden","MA","USA","Changing","2019/2022 UFOs filmed","Videos of UFOs YouTube channel Jeffrey Ventola","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168629.html","629X2022.07.16.11.15.10",FALSE
NA,"10/19/21 12:49","Williamstown","MA","USA","Unknown","Maybe 5 minutes","Looked at sky during lunch saw object filmed it and it disappeared soon after","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168399.html","630X2022.07.16.11.15.10",FALSE
NA,"10/15/21 21:42","Oklahoma","OK","USA","Cigar","48min","It look like a train in the sky a big one it came from the direction of the a","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168285.html","631X2022.07.16.11.15.10",FALSE
NA,"10/13/21 12:00","Houston","","","","a long 3 mins","Cloud Portal with human like cloud men in black","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168356.html","632X2022.07.16.11.15.10",FALSE
NA,"10/12/21 19:12","Arvada","CO","USA","Triangle","Approximately 3 min total","Wedge shaped, massive, silent and extremely fast aircraft","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168251.html","633X2022.07.16.11.15.10",FALSE
NA,"10/4/21 20:21","Burbank","CA","USA","Light","Few seconds","2 bright lights/disks zooming too low/fast in sky to be aircraft","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168626.html","634X2022.07.16.11.15.10",FALSE
NA,"9/28/21 20:10","Beacon","NY","USA","Other","Time seemed to stand stil","While driving home from work I saw six very bright lights to my right and then a boomerang shaped craft was directly over my car.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168519.html","635X2022.07.16.11.15.10",FALSE
NA,"9/11/21 23:06","medford","OR","USA","Circle","about 20 sec.","i was sitting in the car and i caught something bright out of the corner of my eye and my first thought was to record so i did.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168306.html","636X2022.07.16.11.15.10",FALSE
NA,"9/4/21 20:15","Baltimore","MD","USA","Light","2 minutes","Orange Light Formation that disappears over Baltimore City, MD, Sept. 2021","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168758.html","638X2022.07.16.11.15.10",FALSE
NA,"9/2/21 19:30","Lebanon","NH","USA","Diamond","10 seconds","Weird shaped craft flying low with an escort plane directly behind","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168238.html","639X2022.07.16.11.15.10",FALSE
NA,"8/21/21 07:09","Daytona Bch","FL","USA","Disk","Showed up in picture","Taking pictures on sunrise over the ocean and I noticed later in my photograph","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168257.html","640X2022.07.16.11.15.10",FALSE
NA,"8/18/21 23:00","Libertyville","IL","USA","Unknown","10 seconds","I thought it was a drone","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168252.html","641X2022.07.16.11.15.10",FALSE
NA,"8/15/21 18:30","During flight my guess Midwest south west","UT","USA","Cylinder","Flight from pit to las","Took photos of thunderstorms in the Midwest/southwest region is the USA. Captured a tic-tac uap","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168291.html","642X2022.07.16.11.15.10",FALSE
NA,"7/9/21 22:14","Galt","","","Circle","3 to 4 minutes","Saw orbs circular bright lights forming triangle shapes .. darting away at light speed","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168203.html","643X2022.07.16.11.15.10",FALSE
NA,"7/6/21 22:44","calgary","AB","Canada","Egg","within seconds","Possible objects in sky","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168302.html","644X2022.07.16.11.15.10",FALSE
NA,"7/4/21 02:30","Oil City","PA","USA","Diamond","Three seconds","Black Diamond","6/22/22","","https://www.nuforc.org/webreports/reports/167/S167911.html","645X2022.07.16.11.15.10",FALSE
NA,"6/28/21 02:24","Millersburg","OH","USA","Cylinder","1 min","Flickering <U+0093>craft<U+0094> moving in different directions and slow. Seemed to change shape when flashing","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168198.html","646X2022.07.16.11.15.10",FALSE
NA,"6/24/21 10:37","getting to california","CA","USA","Cylinder","brief","this photo had disappeared when it was taken and today we found it looking for something else","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168084.html","647X2022.07.16.11.15.10",FALSE
NA,"6/20/21 22:00","Moose Creek","ID","USA","Oval","About 3 to 4 seconds.","One bright light way bigger than a star!","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168245.html","648X2022.07.16.11.15.10",FALSE
NA,"6/15/21 22:50","Corpus Christi","null","USA","Formation","A few seconds","Using night vision time lapse, I caught 2 lights that appeared briefly, but the crazy part was how it sounded in slow motion.","6/22/22","Yes","https://www.nuforc.org/webreports/reports/168/S168410.html","649X2022.07.16.11.15.10",FALSE
NA,"6/9/21 05:00","Gainesville","FL","USA","Light","1 minute","Multiple lights streaking in succession, in a repeated pattern","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168580.html","650X2022.07.16.11.15.10",FALSE
NA,"5/31/21 18:00","La Vista NE","NE","USA","Other","3 to 4 minutes","Silver orb in the sky while we looked towards the East.","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168795.html","651X2022.07.16.11.15.10",FALSE
NA,"5/31/21 14:06","Los Angeles","CA","USA","Light","","I record a sighting of a light flashing in going from one direction to another direction in the sky","6/22/22","","https://www.nuforc.org/webreports/reports/168/S168278.html","652X2022.07.16.11.15.10",FALSE
